Date,Actual_Close,Actual_Next_Close,Predicted_Next_Close,Prediction_Error_Absolute,Prediction_Error_Percentage,Actual_Direction,Predicted_Direction,Direction_Correct
2019-03-22,29067.035591791853,29393.26258012164,29134.023,259.2391426216418,0.8819679064717454,1,1,1
2019-03-25,29393.26258012164,29124.08465556073,29180.889,56.804016314268665,0.19504137893454082,0,0,1
2019-03-26,29124.08465556073,29238.879541196173,29116.736,122.1432130711728,0.4177424545255878,1,0,0
2019-03-27,29238.879541196173,28766.376667494827,29014.906,248.52958250517258,0.8639585908850447,0,0,1
2019-03-28,28766.376667494827,28891.78614269901,28884.012,7.7744239490093605,0.026908768847349256,1,1,1
2019-03-29,28891.78614269901,28760.00476199396,28874.14,114.13586300603856,0.3968562034345275,0,0,1
2019-04-01,28760.00476199396,28698.37800292542,28834.254,135.87590332458058,0.4734619611977019,0,1,0
2019-04-02,28698.37800292542,28577.921319776386,28590.355,12.434148973614356,0.04350963400899884,0,0,1
2019-04-03,28577.921319776386,28533.031404753467,28613.734,80.70297024653337,0.28284050545393025,0,1,0
2019-04-04,28533.031404753467,28613.97256962588,28536.885,77.08780400087926,0.2694061574753483,1,1,1
2019-04-05,28613.97256962588,28841.611385916,28677.746,163.86529216599956,0.5681558147823136,1,1,1
2019-04-08,28841.611385916,29148.40728205137,28937.277,211.12993830136838,0.7243275293171002,1,1,1
2019-04-09,29148.40728205137,29151.28259510436,29132.943,18.339235729359643,0.06291056206370665,1,0,0
2019-04-10,29151.28259510436,28644.404518047475,29026.018,381.613060077525,1.3322429511044251,0,0,1
2019-04-11,28644.404518047475,28809.11265160925,28828.16,19.04750464074823,0.06611624894904304,1,1,1
2019-04-12,28809.11265160925,28613.001290757344,28751.771,138.77019361765633,0.4849899953084694,0,0,1
2019-04-15,28613.001290757344,28562.78793524484,28561.277,1.5105914948399004,0.0052886696433996115,0,0,1
2019-04-16,28562.78793524484,28584.48811914133,28660.266,75.77750585867034,0.26510009744735175,1,1,1
2019-04-17,28584.48811914133,28379.828854519,28595.56,215.73169235599926,0.7601585388759231,0,1,0
2019-04-18,28379.828854519,28398.741833672662,28422.43,23.687853827337676,0.08341163128308297,1,1,1
2019-04-22,28398.741833672662,28591.766522712507,28523.912,67.85441333750714,0.2373215145122477,1,1,1
2019-04-23,28591.766522712507,28606.555369420348,28635.441,28.886036829651857,0.10097698396966126,1,1,1
2019-04-24,28606.555369420348,28751.842947050107,28596.135,155.7081814251069,0.541558959235628,1,0,0
2019-04-25,28751.842947050107,28983.44484058935,28846.223,137.22218433934904,0.47345022337434045,1,1,1
2019-04-26,28983.44484058935,28710.61127247738,28888.734,178.12310252261886,0.6204086037463492,0,0,1
2019-04-29,28710.61127247738,28792.46541529633,28803.24,10.77481907866968,0.03742235658967027,1,1,1
2019-04-30,28792.46541529633,28655.6581305736,28820.877,165.21882255140008,0.5765661420113156,0,1,0
2019-05-01,28655.6581305736,28425.402651021584,28619.703,194.30047397841554,0.6835451949928053,0,0,1
2019-05-02,28425.402651021584,28552.33518837612,28438.12,114.21604775112064,0.400023490189408,1,1,1
2019-05-03,28552.33518837612,28502.47959543583,28523.215,20.73524831416944,0.07274892784236858,0,0,1
2019-05-06,28502.47959543583,28638.3687688744,28562.299,76.0699407493994,0.26562246391657607,1,1,1
2019-05-07,28638.3687688744,28756.54736839257,28653.676,102.8715871425702,0.35773274804067867,1,1,1
2019-05-08,28756.54736839257,28889.96568443172,28791.63,98.33482505672146,0.340377091931654,1,1,1
2019-05-09,28889.96568443172,29104.82929367741,28942.486,162.3429655524087,0.55778703910033,1,1,1
2019-05-10,29104.82929367741,29227.035267139578,29170.371,56.66417338957763,0.19387588536318653,1,1,1
2019-05-13,29227.035267139578,29394.72742922649,29191.143,203.5848511014883,0.6925896883774765,1,0,0
2019-05-14,29394.72742922649,29301.85814609658,29294.549,7.3093179715797305,0.024944895764412247,0,0,1
2019-05-15,29301.85814609658,29006.02399134049,29223.52,217.4955399095088,0.749828863047346,0,0,1
2019-05-16,29006.02399134049,28779.58269857892,29014.977,235.39386392107917,0.8179196563982926,0,1,0
2019-05-17,28779.58269857892,28834.79016495833,28857.16,22.369991291670885,0.07757986503004334,1,1,1
2019-05-20,28834.79016495833,28679.167823922744,28808.041,128.873191702256,0.44936168473743643,0,0,1
2019-05-21,28679.167823922744,28903.7385433722,28755.104,148.6350277472011,0.5142415315034877,1,1,1
2019-05-23,28903.7385433722,28851.898193085435,28937.428,85.5295412895648,0.29644337685228134,0,1,0
2019-05-24,28851.898193085435,28613.38689899373,28799.254,185.86700725627088,0.6495805893667465,0,0,1
2019-05-28,28613.38689899373,28769.106383009694,28676.387,92.71966425969367,0.32228899648565923,1,1,1
2019-05-29,28769.106383009694,28890.303330290764,28872.58,17.72325216576428,0.061346715412232765,1,1,1
2019-05-30,28890.303330290764,29379.317427457576,29012.95,366.36820870757583,1.2470276398088551,1,1,1
2019-05-31,29379.317427457576,29585.023898866224,29437.938,147.08639886622404,0.4971650500233694,1,1,1
2019-06-03,29585.023898866224,29427.21330221145,29408.19,19.023849086450355,0.06464713084137232,0,0,1
2019-06-04,29427.21330221145,29706.180035012785,29399.307,306.8733943877851,1.033028797462659,1,0,0
2019-06-05,29706.180035012785,29942.11833584177,29916.2,25.919117091769294,0.08656407272541969,1,1,1
2019-06-06,29942.11833584177,29908.434362516266,29915.068,6.633996858734463,0.02218102351438609,0,0,1
2019-06-07,29908.434362516266,29534.10010133628,29719.924,185.8237267887198,0.6291836424713416,0,0,1
2019-06-10,29534.10010133628,29648.122860137068,29724.01,75.88690548793238,0.2559585503808235,1,1,1
2019-06-11,29648.122860137068,29712.39463203824,29754.25,41.85536796176166,0.14086837658190604,1,1,1
2019-06-12,29712.39463203824,30010.22461571428,29783.938,226.28711571427993,0.7540333956573888,1,1,1
2019-06-13,30010.22461571428,30073.48116965465,30131.65,58.16922097035058,0.19342363673230376,1,1,1
2019-06-14,30073.48116965465,30029.364816334808,30096.3,66.93596491519202,0.22290170080048263,0,1,0
2019-06-17,30029.364816334808,30354.64347116527,30241.037,113.60636179026915,0.37426353532429735,1,1,1
2019-06-18,30354.64347116527,30159.33462334804,30424.273,264.9388141519594,0.8784637242854002,0,1,0
2019-06-19,30159.33462334804,31289.72659787176,30382.324,907.4023791217587,2.9000009836566543,1,1,1
2019-06-20,31289.72659787176,31323.453488784187,31254.74,68.71325440918736,0.2193667899160325,1,0,0
2019-06-21,31323.453488784187,31633.992021134043,31370.55,263.44123988404317,0.8327789920034224,1,1,1
2019-06-24,31633.992021134043,31662.24177377477,31592.531,69.71052377477099,0.22016926114344465,1,0,0
2019-06-25,31662.24177377477,31604.276790048265,31585.203,19.073665048264957,0.06035153145561293,0,0,1
2019-06-26,31604.276790048265,31516.786569888714,31507.566,9.220163638714439,0.029254770686309203,0,0,1
2019-06-27,31516.786569888714,31420.103109800057,31288.207,131.8960785500567,0.41978244975560813,0,0,1
2019-06-28,31420.103109800057,30711.663987829143,31210.256,498.59187154585743,1.6234609487243887,0,0,1
2019-07-01,30711.663987829143,31235.309850148064,31100.768,134.54227202306356,0.43073775374258305,1,1,1
2019-07-02,31235.309850148064,31487.87923210773,31447.59,40.289388357730786,0.1279520543785886,1,1,1
2019-07-03,31487.87923210773,30867.65903285825,31169.771,302.1124515167503,0.9787345752237162,0,0,1
2019-07-05,30867.65903285825,30739.54851588956,30933.7,194.1507028604392,0.631599071014595,0,1,0
2019-07-08,30739.54851588956,30934.76445938167,30796.03,138.73516250666944,0.44847654388587027,1,1,1
2019-07-09,30934.76445938167,31175.1398674859,30948.596,226.54416436090105,0.7266821105658461,1,1,1
2019-07-10,31175.1398674859,30867.4891606599,31005.219,137.72958934009876,0.44619628316135546,0,0,1
2019-07-11,30867.4891606599,31127.65583007416,30940.838,186.8179394491599,0.6001670683748201,1,1,1
2019-07-12,31127.65583007416,31106.456863308773,31007.65,98.80647268377288,0.31763975279460005,0,0,1
2019-07-15,31106.456863308773,31147.312188185635,31132.822,14.489922560635023,0.046520619413610714,1,1,1
2019-07-16,31147.312188185635,31482.15960628678,31333.441,148.7182000367793,0.47238881289160756,1,1,1
2019-07-17,31482.15960628678,31538.50548302956,31559.082,20.5765482204406,0.06524262296294464,1,1,1
2019-07-18,31538.50548302956,31545.711682162106,31580.207,34.49534908789428,0.10935035936247425,1,1,1
2019-07-19,31545.711682162106,31540.97710730596,31551.293,10.31586144403991,0.032706220257362945,0,1,0
2019-07-22,31540.97710730596,31576.57265893981,31554.861,21.711330814810935,0.06875771810106227,1,1,1
2019-07-23,31576.57265893981,31572.56509467517,31554.861,17.703766550170258,0.0560732601139084,0,0,1
2019-07-24,31572.56509467517,31450.07561893613,31549.926,99.85016231386908,0.31748782903958794,0,0,1
2019-07-25,31450.07561893613,31536.661076329736,31557.055,20.393611170264194,0.06466636122608074,1,1,1
2019-07-26,31536.661076329736,31433.09503510273,31555.436,122.34051177226866,0.389209244700993,0,1,0
2019-07-29,31433.09503510273,31693.500988353426,31522.248,171.25294147842578,0.5403408779022456,1,1,1
2019-07-30,31693.500988353426,31672.157047444693,31889.115,216.95818693030742,0.6850123488757189,0,1,0
2019-07-31,31672.157047444693,31706.283221675367,31873.38,167.0976376996332,0.5270174259510816,1,1,1
2019-08-01,31706.283221675367,32207.34315381788,32059.504,147.8392475678811,0.4590234185471959,1,1,1
2019-08-02,32207.34315381788,32800.02827219198,32815.72,15.69047780802066,0.04783678135217683,1,1,1
2019-08-05,32800.02827219198,33856.67958616918,33778.133,78.54677366917895,0.2319978646141843,1,1,1
2019-08-06,33856.67958616918,34518.64504676002,34436.324,82.32082801002252,0.2384822112759878,1,1,1
2019-08-07,34518.64504676002,34267.541094120184,34434.223,166.68156212981557,0.4864123797852999,0,0,1
2019-08-08,34267.541094120184,33908.347329306365,34016.914,108.56673319363472,0.3201770116935262,0,0,1
2019-08-09,33908.347329306365,34378.470023994,34280.812,97.65752399399935,0.2840659398915675,1,1,1
2019-08-12,34378.470023994,34570.886061037745,34495.69,75.1946547877451,0.2175086130421498,1,1,1
2019-08-13,34570.886061037745,34642.48617731617,34644.305,1.8185101838316768,0.005249363958821275,1,1,1
2019-08-14,34642.48617731617,34998.289622604425,34707.97,290.32087260442495,0.8295287447901876,1,1,1
2019-08-15,34998.289622604425,34876.005195121295,34921.125,45.1198048787046,0.1293720557336546,0,0,1
2019-08-16,34876.005195121295,34313.35374520073,34681.71,368.35719229927054,1.0735097333666814,0,0,1
2019-08-19,34313.35374520073,34826.8716296105,34768.15,58.72319211049762,0.1686146052250355,1,1,1
2019-08-20,34826.8716296105,34737.37719684328,34708.977,28.40063434327749,0.08175814248249683,0,0,1
2019-08-21,34737.37719684328,34389.66596633935,34687.41,297.74418991064886,0.8657955276508974,0,0,1
2019-08-22,34389.66596633935,35299.489329639306,35094.582,204.90729838930565,0.5804823307096817,1,1,1
2019-08-23,35299.489329639306,35087.48352134431,35152.38,64.89538490569248,0.18495308979971598,0,0,1
2019-08-26,35087.48352134431,35751.1690279302,35452.414,298.75496543019835,0.8356508991266813,1,1,1
2019-08-27,35751.1690279302,35367.92135228815,35517.95,150.02786646185268,0.4241919251275041,0,0,1
2019-08-28,35367.92135228815,35377.95848676554,35425.22,47.26026323445694,0.13358674512588517,1,1,1
2019-08-29,35377.95848676554,35008.75119167762,35238.76,230.01052707237977,0.657008659957738,0,0,1
2019-08-30,35008.75119167762,35766.48632697231,35410.1,356.3847644723064,0.9964209545614456,1,1,1
2019-09-03,35766.48632697231,36116.4576041042,36003.418,113.03963535420189,0.31298649660856076,1,1,1
2019-09-04,36116.4576041042,35057.71264686487,35323.55,265.8381343851288,0.758287162265568,0,0,1
2019-09-05,35057.71264686487,34972.862684037886,34975.547,2.6841909621143714,0.007675067912983499,0,0,1
2019-09-06,34972.862684037886,34614.35145728725,34835.023,220.67198021274817,0.637515859527366,0,0,1
2019-09-09,34614.35145728725,34542.586715234254,34645.977,103.38984726574563,0.2993112476436161,0,1,0
2019-09-10,34542.586715234254,34525.430638473816,34472.16,53.270482223815634,0.1542934620617101,0,0,1
2019-09-11,34525.430638473816,34480.74766071673,34448.902,31.845316966726386,0.09235680525282566,0,0,1
2019-09-12,34480.74766071673,34169.4320488941,34409.35,239.91951360589883,0.7021466241013037,0,0,1
2019-09-13,34169.4320488941,34321.31106726885,34344.973,23.661588981151,0.06894139018982963,1,1,1
2019-09-16,34321.31106726885,34719.45240993488,34505.7,213.75319118487823,0.6156583020408275,1,1,1
2019-09-17,34719.45240993488,34755.86485554648,34678.06,77.80626179648243,0.2238651292950513,1,0,0
2019-09-18,34755.86485554648,34465.37165795962,34611.348,145.9759982903779,0.42354395518803406,0,0,1
2019-09-19,34465.37165795962,34754.889335029315,34548.934,205.95574127931468,0.5925950138812058,1,1,1
2019-09-20,34754.889335029315,34875.40429875158,34745.52,129.8847675015786,0.37242512341635575,1,0,0
2019-09-23,34875.40429875158,34869.65134317835,34784.88,84.77243692835327,0.24311237326133328,0,0,1
2019-09-24,34869.65134317835,34483.416583722,34711.137,227.7201350280011,0.6603757909983232,0,0,1
2019-09-25,34483.416583722,34561.99511418611,34535.965,26.030270436109276,0.0753147217054754,1,1,1
2019-09-26,34561.99511418611,34323.62239049895,34250.61,73.01301549895288,0.2127194346455794,0,0,1
2019-09-27,34323.62239049895,33221.34892298425,33871.19,649.8424832657474,1.956099027683228,0,0,1
2019-09-30,33221.34892298425,33792.732105287025,33777.176,15.556324037024751,0.046034525970129817,1,1,1
2019-10-01,33792.732105287025,34311.629659889266,34351.727,40.096902610734105,0.11686096815625141,1,1,1
2019-10-02,34311.629659889266,34471.22862418655,34335.137,136.09190543655131,0.3947985345119471,1,1,1
2019-10-03,34471.22862418655,34391.75503235489,34259.29,132.46596985489305,0.3851678105123522,0,0,1
2019-10-04,34391.75503235489,34098.96147003423,34326.953,227.9916549657719,0.66861759167102,0,0,1
2019-10-07,34098.96147003423,34349.91853690239,34155.652,194.26619315239077,0.5655506662808795,1,1,1
2019-10-08,34349.91853690239,34481.47567946452,34227.105,254.37021071452182,0.737701057457968,1,0,0
2019-10-09,34481.47567946452,34318.88905774601,34277.38,41.51015149601153,0.12095424017416555,0,0,1
2019-10-10,34318.88905774601,33836.103979059015,34037.613,201.50930219098518,0.5955452268254591,0,0,1
2019-10-11,33836.103979059015,34009.83536429268,34015.1,5.266198207318666,0.015484339018140936,1,1,1
2019-10-14,34009.83536429268,33944.1831640181,34094.43,150.24652348190284,0.4426281898018064,0,1,0
2019-10-15,33944.1831640181,34330.20811959869,34090.18,240.02843209869025,0.6991755810581906,1,1,1
2019-10-16,34330.20811959869,34362.24647264991,34246.008,116.23866014990926,0.3382743332640594,1,0,0
2019-10-17,34362.24647264991,34173.337792544924,34273.66,100.32236370507599,0.2935691102639725,0,0,1
2019-10-18,34173.337792544924,33853.08742222687,34010.207,157.1196090231315,0.46412194865267065,0,0,1
2019-10-21,33853.08742222687,33872.83057759141,33940.17,67.3412974085877,0.19880622983169696,1,1,1
2019-10-22,33872.83057759141,34045.9172359842,34006.363,39.55395473419776,0.11617826143450746,1,1,1
2019-10-23,34045.9172359842,34078.090503793646,34039.5,38.59050379364635,0.11324139123742973,1,0,0
2019-10-24,34078.090503793646,34320.73184207133,34193.285,127.44668582132726,0.3713402336750276,1,1,1
2019-10-25,34320.73184207133,33930.83783105286,34127.95,197.11138769714307,0.5809210744473585,0,0,1
2019-10-28,33930.83783105286,33817.10237216721,33960.12,143.01872158279002,0.42291832105786803,0,1,0
2019-10-29,33817.10237216721,34029.918462821464,33994.234,35.684087821464345,0.10486092660036817,1,1,1
2019-10-30,34029.918462821464,34495.91349365017,34322.664,173.2494311501723,0.5022317532830756,1,1,1
2019-10-31,34495.91349365017,34408.61693018843,34353.996,54.62083643842925,0.15874173771427474,0,0,1
2019-11-01,34408.61693018843,34186.611295926785,34216.664,30.052766573215195,0.08790800092197461,0,0,1
2019-11-04,34186.611295926785,33802.26723296634,34004.43,202.1624545336599,0.5980736532858865,0,0,1
2019-11-05,33802.26723296634,33966.53088500634,33972.625,6.094114993662515,0.017941529013646217,1,1,1
2019-11-06,33966.53088500634,33423.33630470634,33793.566,370.23010154366057,1.1076994174621893,0,0,1
2019-11-07,33423.33630470634,33534.028358374344,33561.01,26.983360375656048,0.08046560970035556,1,1,1
2019-11-08,33534.028358374344,33400.92838206333,33450.07,49.14193043667183,0.14712743871832495,0,0,1
2019-11-11,33400.92838206333,33415.10683422787,33566.656,151.54941577213322,0.45353563142553727,1,1,1
2019-11-12,33415.10683422787,33732.82716445883,33607.7,125.12794570883125,0.37093821131205695,1,1,1
2019-11-13,33732.82716445883,34136.976843040415,33991.01,145.96512429041468,0.42758655800586204,1,1,1
2019-11-14,34136.976843040415,33945.000365453045,34028.348,83.34729079695535,0.24553627897963037,0,0,1
2019-11-15,33945.000365453045,33910.05704608302,33900.76,9.295327333020396,0.027411712461551597,0,0,1
2019-11-18,33910.05704608302,34073.998293516364,33920.965,153.03344976636436,0.4491209057655078,1,1,1
2019-11-19,34073.998293516364,34034.162621641146,33989.62,44.54152789114596,0.1308729948384966,0,0,1
2019-11-20,34034.162621641146,33759.58829562085,33916.535,156.94686062914843,0.4648956594340545,0,0,1
2019-11-21,33759.58829562085,33746.55718631278,33686.17,60.38531131277705,0.17893769423468373,0,0,1
2019-11-22,33746.55718631278,33616.34928036734,33717.81,101.45931338265655,0.3018153831531936,0,0,1
2019-11-25,33616.34928036734,33641.81231267432,33521.473,120.33965642432304,0.3577086017419635,1,0,0
2019-11-26,33641.81231267432,33376.987485005986,33587.25,210.26251499401405,0.6299625305862931,0,0,1
2019-11-27,33376.987485005986,33713.23098723176,33560.332,152.89895598175644,0.45352804078512676,1,1,1
2019-11-29,33713.23098723176,33719.87847266568,33703.93,15.948785165681329,0.04729787261425002,1,0,0
2019-12-02,33719.87847266568,34039.947425647784,33820.26,219.68570689778426,0.6453761639251521,1,1,1
2019-12-03,34039.947425647784,34101.9878043064,34034.31,67.67921055640181,0.19846118925611506,1,0,0
2019-12-04,34101.9878043064,33941.210451772095,33947.6,6.39111072790547,0.018829943431118223,0,0,1
2019-12-05,33941.210451772095,33487.52795191565,33815.793,328.26501683435345,0.9802605235767339,0,0,1
2019-12-06,33487.52795191565,33446.044113995995,33549.586,103.54182350400515,0.3095786848546209,0,1,0
2019-12-09,33446.044113995995,33368.09698910782,33426.8,58.703792142179736,0.17592789951833968,0,0,1
2019-12-10,33368.09698910782,33546.76377292319,33486.387,60.37705417318648,0.17997877405366594,1,1,1
2019-12-11,33546.76377292319,33352.754630634445,33531.35,178.59693186555523,0.535478804804669,0,0,1
2019-12-12,33352.754630634445,33474.77357311314,33447.23,27.54310436313972,0.08228018123253947,1,1,1
2019-12-13,33474.77357311314,33522.38725006972,33553.242,30.854937430282007,0.09204278084406961,1,1,1
2019-12-16,33522.38725006972,33623.048240256794,33577.7,45.34902150679409,0.13487480725348933,1,1,1
2019-12-17,33623.048240256794,33716.874336225446,33654.86,62.014961225446314,0.1839285593528976,1,1,1
2019-12-18,33716.874336225446,33738.11405061236,33733.64,4.473425612362917,0.01325926400524964,1,1,1
2019-12-19,33738.11405061236,33768.609173818375,33834.47,65.85957618162502,0.19503194769622775,1,1,1
2019-12-20,33768.609173818375,33852.512294213055,33972.4,119.8861432869453,0.3541425293491122,1,1,1
2019-12-23,33852.512294213055,34321.55215320556,34012.996,308.55605945555726,0.8990154585032041,1,1,1
2019-12-24,34321.55215320556,34714.87370021911,34513.215,201.65885646911192,0.5809004469108557,1,1,1
2019-12-26,34714.87370021911,34701.71493076658,34707.316,5.601475483417744,0.01614178289053798,0,0,1
2019-12-27,34701.71493076658,34723.94567201219,34672.297,51.64879701218888,0.1487411525753488,1,0,0
2019-12-30,34723.94567201219,34837.603735540244,34745.11,92.49436054024409,0.26550150016743035,1,1,1
2019-12-31,34837.603735540244,34812.06153332749,34902.42,90.3603416725091,0.2595661896840042,0,1,0
2020-01-02,34812.06153332749,35570.33724643747,35142.9,427.43880893746973,1.2016720729300359,1,1,1
2020-01-03,35570.33724643747,36119.786163198216,35995.83,123.95803819821595,0.3431859691476095,1,1,1
2020-01-06,36119.786163198216,36277.235133564616,36161.45,115.78591481461626,0.31916962356232104,1,1,1
2020-01-07,36277.235133564616,36131.64926471756,36038.7,92.95004596756189,0.2572538144787299,0,0,1
2020-01-08,36131.64926471756,35626.19307881613,35728.953,102.7600461838665,0.28843959262369,0,0,1
2020-01-09,35626.19307881613,35650.39353052207,35547.746,102.64743677207298,0.2879279205829563,1,0,0
2020-01-10,35650.39353052207,35321.97772455431,35500.37,178.39336919569178,0.5050492092680315,0,0,1
2020-01-13,35321.97772455431,35069.0174540546,35390.297,321.2794209454005,0.9161346518086008,0,1,0
2020-01-14,35069.0174540546,35352.536088704685,35061.414,291.1220262046845,0.8234827212232151,1,0,0
2020-01-15,35352.536088704685,35218.630475629456,35318.254,99.62343062054424,0.28287139299604946,0,0,1
2020-01-16,35218.630475629456,35555.51336683627,35327.195,228.3180543362687,0.6421452897632131,1,1,1
2020-01-17,35555.51336683627,35543.50148382667,35619.86,76.35789117332752,0.21482940055321387,0,1,0
2020-01-21,35543.50148382667,35587.88695521596,35589.87,1.9841385340405395,0.005575319873690149,1,1,1
2020-01-22,35587.88695521596,35754.458430461615,35744.902,9.556086711614626,0.02672697932259311,1,1,1
2020-01-23,35754.458430461615,36025.68958344618,35814.484,211.20520844618295,0.5862627777241267,1,1,1
2020-01-24,36025.68958344618,36158.42029295392,35928.742,229.67810545391694,0.6351995015077405,1,0,0
2020-01-27,36158.42029295392,36042.15987287097,36049.977,7.816689629027678,0.021687628201525515,0,0,1
2020-01-28,36042.15987287097,35950.15639286508,35999.7,49.5428258849206,0.13780976456267438,0,0,1
2020-01-29,35950.15639286508,36299.33578115566,36048.742,250.59359365566343,0.6903531104989417,1,1,1
2020-01-30,36299.33578115566,36458.611206737485,36321.316,137.2948004874852,0.3765771540472539,1,1,1
2020-01-31,36458.611206737485,36254.55573659725,36547.344,292.78801340275095,0.8075895772381383,0,1,0
2020-02-03,36254.55573659725,35547.59696506212,35892.508,344.9108474378809,0.9702789411528316,0,0,1
2020-02-04,35547.59696506212,35610.03221821988,35624.12,14.088875530120276,0.039564343676475815,1,1,1
2020-02-05,35610.03221821988,35817.15878780395,35703.418,113.74081905394996,0.3175595801101892,1,1,1
2020-02-06,35817.15878780395,36043.50821960902,35791.074,252.4340008590225,0.7003591307510098,1,0,0
2020-02-07,36043.50821960902,36206.71081099557,36301.168,94.45715775442659,0.26088301212310344,1,1,1
2020-02-10,36206.71081099557,35878.93567854538,36080.41,201.47447770462168,0.561539727682329,0,0,1
2020-02-11,35878.93567854538,35917.819163544045,35923.47,5.649586455954704,0.015729202350038378,1,1,1
2020-02-12,35917.819163544045,36104.85390194364,36287.777,182.923441806357,0.5066450131695717,1,1,1
2020-02-13,36104.85390194364,36264.96620426045,36322.47,57.50254573955317,0.1585622482471739,1,1,1
2020-02-14,36264.96620426045,36702.879409388894,36384.934,317.9458156388937,0.8662694065293433,1,1,1
2020-02-18,36702.879409388894,36991.62261959709,37177.027,185.4047241529115,0.5012073302637161,1,1,1
2020-02-19,36991.62261959709,37332.268191864845,37285.363,46.904910614844994,0.1256417380636576,1,1,1
2020-02-20,37332.268191864845,38128.2472071695,37324.734,803.512832169501,2.1073951493327794,1,0,0
2020-02-21,38128.2472071695,38652.74976138438,38758.203,105.45336361561931,0.27282241047950323,1,1,1
2020-02-24,38652.74976138438,38148.05398376107,38535.79,387.7350787389296,1.01639543370674,0,0,1
2020-02-25,38148.05398376107,37895.05760474807,38027.637,132.57911400192825,0.3498585894359921,0,0,1
2020-02-26,37895.05760474807,37786.12104804576,37941.605,155.48442070424062,0.4114855306437495,0,1,0
2020-02-27,37786.12104804576,36171.42625072124,36396.043,224.61671802875935,0.62097832823023,0,0,1
2020-02-28,36171.42625072124,36936.20867253216,36626.008,310.2008600321569,0.8398286428970706,1,1,1
2020-03-02,36936.20867253216,38447.7679070124,37984.895,462.8733757623995,1.203901815267609,1,1,1
2020-03-03,38447.7679070124,38697.13983781039,38779.996,82.85625593960867,0.21411467691638303,1,1,1
2020-03-04,38697.13983781039,39669.01520207942,39327.453,341.5620770794194,0.8610298877838414,1,1,1
2020-03-05,39669.01520207942,39673.09176460678,39549.17,123.91988960678282,0.31235248904229446,1,0,0
2020-03-06,39673.09176460678,39836.42444132682,39500.46,335.96350382681703,0.8433575767364407,1,0,0
2020-03-09,39836.42444132682,39689.12885224712,39720.773,31.644585252877732,0.07973111571857057,0,0,1
2020-03-10,39689.12885224712,39159.638840484455,39197.46,37.822097015545296,0.09658438671922488,0,0,1
2020-03-11,39159.638840484455,38200.25517067012,38222.992,22.737016829880304,0.059520588876426195,0,0,1
2020-03-12,38200.25517067012,36694.357895317786,37171.387,477.02882343221427,1.300005915877011,0,0,1
2020-03-13,36694.357895317786,35306.00617828144,35524.613,218.60710296856269,0.6191782266866517,0,0,1
2020-03-16,35306.00617828144,36845.99641715573,36636.07,209.92610465572943,0.5697392527509082,1,1,1
2020-03-17,36845.99641715573,35153.150092135606,35373.094,219.94365786439448,0.6256726844903718,0,0,1
2020-03-18,35153.150092135606,35645.01403537892,35770.113,125.09924587108253,0.35095861021941854,1,1,1
2020-03-19,35645.01403537892,35859.975806213064,36070.383,210.40700628693594,0.5867460910290995,1,1,1
2020-03-20,35859.975806213064,38098.58067080541,37841.516,257.06504580540786,0.6747365420948461,1,1,1
2020-03-23,38098.58067080541,40836.3517716145,40371.32,465.03145911449974,1.1387683741076617,1,1,1
2020-03-24,40836.3517716145,40545.7904498413,40581.266,35.47517515870277,0.08749410176770059,0,0,1
2020-03-25,40545.7904498413,40237.51227860805,40433.523,196.01115889195353,0.4871353813693928,0,0,1
2020-03-26,40237.51227860805,39013.93609058178,39457.348,443.4115656682188,1.1365466038564134,0,0,1
2020-03-27,39013.93609058178,39353.871866845,39194.156,159.71561684500193,0.4058447346309519,1,1,1
2020-03-30,39353.871866845,38384.25042466539,38965.637,581.3862940846084,1.5146480331188505,0,0,1
2020-03-31,38384.25042466539,38220.13444675016,38519.008,298.87336574983783,0.7819788445962699,0,1,0
2020-04-01,38220.13444675016,40543.8740907184,40068.7,475.1748719683965,1.1720016466733676,1,1,1
2020-04-02,40543.8740907184,40517.53250822015,40655.008,137.47530427984748,0.3392983130252481,0,1,0
2020-04-03,40517.53250822015,41100.77997118883,40816.164,284.6159086888292,0.6924829866692108,1,1,1
2020-04-06,41100.77997118883,40659.880343066856,40860.293,200.41262568314414,0.49290018561827276,0,0,1
2020-04-07,40659.880343066856,41046.720529474405,41078.383,31.66228302559466,0.07713718079586634,1,1,1
2020-04-08,41046.720529474405,42400.40825765467,41879.543,520.8652889046716,1.228444041716599,1,1,1
2020-04-09,42400.40825765467,42726.83316963608,42530.793,196.0402008860765,0.45882221157778885,1,1,1
2020-04-13,42726.83316963608,43438.16626887715,43101.53,336.63501887714665,0.7749752068110228,1,1,1
2020-04-14,43438.16626887715,42165.06724121336,42487.344,322.2765087866428,0.7643211071928291,0,0,1
2020-04-15,42165.06724121336,42707.890942337646,42560.79,147.10187983764627,0.3444372376904701,1,1,1
2020-04-16,42707.890942337646,42127.5218006816,42161.44,33.919605568400584,0.08051649876032296,0,0,1
